http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61402_news_cover_photo_slider.jpg,08-02-2021 12:08,"Рассмотрен законопроект, направленный на внедрение прогрессивных инновационных технологий в сельское хозяйство КР","Рассмотрен законопроект, направленный на внедрение прогрессивных инновационных технологий в сельское хозяйство КР"
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61393_news_cover_photo_slider.JPG,08-02-2021 11:43,Профильный Комитет поддержал законопроект «О государственной дотации в семеноводстве»,Профильный Комитет поддержал законопроект «О государственной дотации в семеноводстве»
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61364_news_cover_photo_slider.jpg,04-02-2021 13:28,Депутат Осмон Турдумамбетов избран заместителем председателя Комитета по бюджету и финансам,Депутат Осмон Турдумамбетов избран заместителем председателя Комитета по бюджету и финансам
http://kenesh.kg//uploads/media/news_cover_photo/0001/61/thumb_60466_news_cover_photo_slider.jpg,27-11-2020 17:52,Талант Мамытов провел телефонный разговор с Председателем Государственной Думы Вячеславом Володиным,Талант Мамытов провел телефонный разговор с Председателем Государственной Думы Вячеславом Володиным
http://kenesh.kg//uploads/media/news_cover_photo/0001/61/thumb_60444_news_cover_photo_slider.jpg,27-11-2020 10:49,"И.о. Президента, Торага Жогорку Кенеша Талант Мамытов провел заседание Совета по развитию бизнеса и предпринимательства при Торага Жогорку Кенеша","И.о. Президента, Торага Жогорку Кенеша Талант Мамытов провел заседание Совета по развитию бизнеса и предпринимательства при Торага Жогорку Кенеша"
None,26-11-2020 11:49,Направлен на голосование законопроект «О внесении изменения в Налоговый кодекс Кыргызской Республики»  в первом чтении,"Инициаторы – депутаты Ормонов У.З., Айдаров С.А., Гайпкулов И.Т., Тулендыбаев П.Р., Юсуров А.Л."
http://kenesh.kg//uploads/media/news_cover_photo/0001/61/thumb_60439_news_cover_photo_slider.JPG,26-11-2020 11:40,Рассмотрен законопроект о ратификации Устава Международного Агентства по возобновляемым источникам энергии (IRENA),Рассмотрен законопроект о ратификации Устава Международного Агентства по возобновляемым источникам энергии (IRENA)
None,26-11-2020 11:29,Направлен на голосование законопроект  о ратификации Соглашения в сфере осуществления операций с драгоценными металлами и драгоценными камнями в ЕАЭС,"Соглашением определяются правовые основы и требования к функционированию внутреннего рынка драгоценных металлов, драгоценных камней и изделий из них в Евразийском экономическом союзе."
http://kenesh.kg//uploads/media/news_cover_photo/0001/61/thumb_60437_news_cover_photo_slider.JPG,26-11-2020 11:21,Рассмотрен законопроект о ратификации Договора между КР и ОАЭ о передаче осужденных лиц,Рассмотрен законопроект о ратификации Договора между КР и ОАЭ о передаче осужденных лиц
None,26-11-2020 11:18,Направлен на голосование законопроект о ратификации Протокола о внесении изменений в Договор о Таможенном кодексе ЕАЭС,"На заседании Жогорку Кенеша сегодня, 26 ноября, депутаты рассмотрели  законопроект «О ратификации Протокола о внесении изменений в Договор о Таможенном кодексе Евразийского экономического союза от 11 апреля 2017 года, подписанного 29 мая 2019 года в городе Нур-Султан» в третьем  чтении."
http://kenesh.kg//uploads/media/news_cover_photo/0001/61/thumb_60432_news_cover_photo_slider.jpg,26-11-2020 11:16,Депутат Р.Момбеков поднял вопрос об узаконивании участков жителей жилмассивов «Верхний Токольдош» и «ТЭЦ-2»,Депутат Р.Момбеков поднял вопрос об узаконивании участков жителей жилмассивов «Верхний Токольдош» и «ТЭЦ-2»
http://kenesh.kg//uploads/media/news_cover_photo/0001/61/thumb_60431_news_cover_photo_slider.jpg,26-11-2020 11:14,Депутаты озвучили ряд социально-экономических проблем населения,Депутаты озвучили ряд социально-экономических проблем населения
None,25-11-2020 18:24,М. Арзыбаев избран аудитором Счетной палаты Кыргызской Республики,Информацию о кандидате на данную должность представил председатель Комитета по бюджету и финансам Жогорку Кенеша КР Эмиль Токтошев.
None,25-11-2020 17:49,Принят законопроект «О республиканском бюджете Кыргызской Республики на 2021 год и прогнозе на 2022-2023 годы» в первом чтении,"На заседании Жогорку Кенеша сегодня, 25 ноября, депутаты рассмотрели  и приняли законопроект «О республиканском бюджете Кыргызской Республики на 2021 год и прогнозе на 2022-2023 годы» в первом чтении."
http://kenesh.kg//uploads/media/news_cover_photo/0001/61/thumb_60424_news_cover_photo_slider.JPG,25-11-2020 15:27,"Жогорку Кенеш принял ряд законопроектов в первом, втором, третьем чтениях","Жогорку Кенеш принял ряд законопроектов в первом, втором, третьем чтениях"
http://kenesh.kg//uploads/media/news_cover_photo/0001/61/thumb_60422_news_cover_photo_slider.JPG,25-11-2020 14:50,Общий объем доходов республиканского бюджета на 2021 год предусмотрено в сумме 163 млрд 26 млн сом,Общий объем доходов республиканского бюджета на 2021 год предусмотрено в сумме 163 млрд 26 млн сом
http://kenesh.kg//uploads/media/news_cover_photo/0001/61/thumb_60416_news_cover_photo_slider.JPG,25-11-2020 13:10,Направлен на голосование в первом чтении законопроект о внесении изменений в республиканский бюджет на 2020 год,Направлен на голосование в первом чтении законопроект о внесении изменений в республиканский бюджет на 2020 год
http://kenesh.kg//uploads/media/news_cover_photo/0001/61/thumb_60425_news_cover_photo_slider.JPG,25-11-2020 12:06,"Инфляция в 2020 году ожидается на уровне 7,5 %","Инфляция в 2020 году ожидается на уровне 7,5 %"
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58966_news_cover_photo_slider.jpg,12-06-2020 13:33,Участники парламентских слушаний обсудили законопроект «О политических партиях»,Участники парламентских слушаний обсудили законопроект «О политических партиях»
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58961_news_cover_photo_slider.jpg,12-06-2020 11:44,Торага Д.Джумабеков почтил память погибших в ходе июньских событий 2010 года,Торага Д.Джумабеков почтил память погибших в ходе июньских событий 2010 года
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58957_news_cover_photo_slider.jpg,12-06-2020 11:32,Фракция «Ата-Мекен» обсуждает вопросы о ходе реализации проекта  по строительству участка автомобильной дороги от села Маданият до г. Джалал-Абад,Фракция «Ата-Мекен» обсуждает вопросы о ходе реализации проекта  по строительству участка автомобильной дороги от села Маданият до г. Джалал-Абад
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58857_news_cover_photo_slider.jpg,11-06-2020 19:00,"Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях","Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях"
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58856_news_cover_photo_slider.jpg,11-06-2020 18:17,Рассмотрен Протокол о внесении изменений в Соглашение о сотрудничестве в области правовой охраны и защиты интеллектуальной собственности,Рассмотрен Протокол о внесении изменений в Соглашение о сотрудничестве в области правовой охраны и защиты интеллектуальной собственности
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58854_news_cover_photo_slider.jpg,11-06-2020 18:06,"Рассмотрены поправки в законы «Об охране и использовании историко-культурного наследия», «О телевидении и радиовещании»","Рассмотрены поправки в законы «Об охране и использовании историко-культурного наследия», «О телевидении и радиовещании»"
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58853_news_cover_photo_slider.jpg,11-06-2020 17:34,Предлагается повышение ставки налога на доход горнодобывающих и горноперерабатывающих предприятий на 7 %,Предлагается повышение ставки налога на доход горнодобывающих и горноперерабатывающих предприятий на 7 %
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58855_news_cover_photo_slider.jpg,11-06-2020 17:30,Направлен на голосование законопроект о защите биосферной территории Иссык-Куль,Направлен на голосование законопроект о защите биосферной территории Иссык-Куль
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58852_news_cover_photo_slider.jpg,11-06-2020 16:00,Поправки в Соглашение между КР и РФ о статусе и условиях пребывания российской военной базы направлены на голосование в трех чтениях,Поправки в Соглашение между КР и РФ о статусе и условиях пребывания российской военной базы направлены на голосование в трех чтениях
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58851_news_cover_photo_slider.jpg,11-06-2020 15:28,"Рассмотрен законопроект о  внесении изменений в Кодекс о нарушениях, законы «О Государственной границе КР», «О пограничных уполномоченных»","Рассмотрен законопроект о  внесении изменений в Кодекс о нарушениях, законы «О Государственной границе КР», «О пограничных уполномоченных»"
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58849_news_cover_photo_slider.jpg,11-06-2020 15:08,Направлен на голосование законопроект о ратификации Протокола о внесении изменений в Договор о Таможенном кодексе ЕАЭС,Направлен на голосование законопроект о ратификации Протокола о внесении изменений в Договор о Таможенном кодексе ЕАЭС
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58847_news_cover_photo_slider.jpg,11-06-2020 14:25,"Рассмотрены законопроекты о ратификации договоров между Кыргызской Республикой и Республикой Корея о выдаче, взаимной правовой помощи по уголовным делам и передаче осужденных","Рассмотрены законопроекты о ратификации договоров между Кыргызской Республикой и Республикой Корея о выдаче, взаимной правовой помощи по уголовным делам и передаче осужденных"
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58846_news_cover_photo_slider.jpg,11-06-2020 14:05,Направлен на голосование законопроект  «Об ограничении оборота пакетов из полимерной пленки на территории Кыргызской Республики»,Направлен на голосование законопроект  «Об ограничении оборота пакетов из полимерной пленки на территории Кыргызской Республики»
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58845_news_cover_photo_slider.jpg,11-06-2020 12:23,Рассмотрен законопроект  «О внесении изменений в Закон Кыргызской Республики «Об Адвокатуре Кыргызской Республики и адвокатской деятельности»,Рассмотрен законопроект  «О внесении изменений в Закон Кыргызской Республики «Об Адвокатуре Кыргызской Республики и адвокатской деятельности»
http://kenesh.kg//uploads/media/news_cover_photo/0001/59/thumb_58844_news_cover_photo_slider.jpg,11-06-2020 12:15,Направлен на голосование законопроект  «О прокуратуре Кыргызской Республики» во втором чтении,Направлен на голосование законопроект  «О прокуратуре Кыргызской Республики» во втором чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57564_news_cover_photo_slider.JPG,14-05-2020 09:45,Состоялась присяга депутатов Жогорку Кенеша КР Ш.Абдыкеримова и Ж.Жоробаева от парламентской фракции «Кыргызстан»,Состоялась присяга депутатов Жогорку Кенеша КР Ш.Абдыкеримова и Ж.Жоробаева от парламентской фракции «Кыргызстан»
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57544_news_cover_photo_slider.jpg,13-05-2020 18:49,Жогорку Кенеш признал отчет Премьер-министра КР о работе Правительства КР за 2019 год удовлетворительным,Жогорку Кенеш признал отчет Премьер-министра КР о работе Правительства КР за 2019 год удовлетворительным
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57543_news_cover_photo_slider.JPG,13-05-2020 18:32,Абдимуктар Маматов: «Кыргызстан должен преодолеть импортозависимость по агропродукции»,Абдимуктар Маматов: «Кыргызстан должен преодолеть импортозависимость по агропродукции»
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57542_news_cover_photo_slider.jpg,13-05-2020 18:19,Комитет по международным делам ЖК КР направил послание в адрес группы Сенаторов-демократов США по рассматриваемому делу Азимжана Аскарова,Комитет по международным делам ЖК КР направил послание в адрес группы Сенаторов-демократов США по рассматриваемому делу Азимжана Аскарова
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57553_news_cover_photo_slider.JPG,13-05-2020 18:06,Депутат А.Касымалиева обратила внимание представителей Правительства КР на увеличение фактов семейного насилия,Депутат А.Касымалиева обратила внимание представителей Правительства КР на увеличение фактов семейного насилия
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57555_news_cover_photo_slider.JPG,13-05-2020 17:34,Умбеталы Кыдыралиев: «Необходимо использовать весь потенциал золотодобывающей отрасли страны»,Умбеталы Кыдыралиев: «Необходимо использовать весь потенциал золотодобывающей отрасли страны»
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57526_news_cover_photo_slider.JPG,13-05-2020 16:19,Депутат Карамат Орозова:«В Баткенской области нет современной больницы»,Депутат Карамат Орозова:«В Баткенской области нет современной больницы»
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57527_news_cover_photo_slider.JPG,13-05-2020 15:21,Депутат Руслан Казакбаев: «Президент должен выступить гарантом защиты внешних инвесторов от коррупции и криминала»,Депутат Руслан Казакбаев: «Президент должен выступить гарантом защиты внешних инвесторов от коррупции и криминала»
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57511_news_cover_photo_slider.jpg,13-05-2020 15:16,Торага Жогорку Кенеша Дастанбек Джумабеков провел телефонный разговор с Председателем Государственной Думы РФ Вячеславом Володиным,Торага Жогорку Кенеша Дастанбек Джумабеков провел телефонный разговор с Председателем Государственной Думы РФ Вячеславом Володиным
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57512_news_cover_photo_slider.jpg,13-05-2020 14:52,"Депутат М.Бакиров: «В 2019 году,  по статистическим данным, Кыргызстан посетили 8 млн туристов. Вы сами верите в это?»","Депутат М.Бакиров: «В 2019 году,  по статистическим данным, Кыргызстан посетили 8 млн туристов. Вы сами верите в это?»"
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57523_news_cover_photo_slider.JPG,13-05-2020 13:15,Торобай  Зулпукаров обратил внимание на проблемы политики занятости населения,Торобай  Зулпукаров обратил внимание на проблемы политики занятости населения
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57529_news_cover_photo_slider.JPG,13-05-2020 12:31,Марат Аманкулов призвал Правительство обеспечить равноправный доступ к качественному образованию и здравоохранению,Марат Аманкулов призвал Правительство обеспечить равноправный доступ к качественному образованию и здравоохранению
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57502_news_cover_photo_slider.JPG,13-05-2020 12:04,Тынчтыкбек Конушбаев предложил перенять опыт России и Казахстана по проведению строительной экспертизы частными компаниями,Тынчтыкбек Конушбаев предложил перенять опыт России и Казахстана по проведению строительной экспертизы частными компаниями
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57499_news_cover_photo_slider.jpg,13-05-2020 11:36,Жогорку Кенеш заслушивает отчет Премьер-министра КР о работе Правительства КР за 2019 год,Жогорку Кенеш заслушивает отчет Премьер-министра КР о работе Правительства КР за 2019 год
http://kenesh.kg//uploads/media/news_cover_photo/0001/58/thumb_57451_news_cover_photo_slider.JPG,12-05-2020 17:25,Комитет Жогорку Кенеша по ТЭК рассмотрел вопросы развития газотранспортных мощностей республики,Комитет Жогорку Кенеша по ТЭК рассмотрел вопросы развития газотранспортных мощностей республики
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55677_news_cover_photo_slider.JPG,10-03-2020 13:59,Комитет Жогорку Кенеша одобрил законопроект «О политических партиях» в первом чтении,Комитет Жогорку Кенеша одобрил законопроект «О политических партиях» в первом чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55654_news_cover_photo_slider.JPG,10-03-2020 13:00,Отдельные нормы законодательства об адвокатской деятельности приводятся в соответствие с Конституцией КР,Отдельные нормы законодательства об адвокатской деятельности приводятся в соответствие с Конституцией КР
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55665_news_cover_photo_slider.JPG,10-03-2020 12:29,Кыргызстан имеет дипломатические отношения с 164 странами,Кыргызстан имеет дипломатические отношения с 164 странами
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55668_news_cover_photo_slider.JPG,10-03-2020 12:01,Кыргызстан и Монголия будут сотрудничать в военной области,Кыргызстан и Монголия будут сотрудничать в военной области
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55672_news_cover_photo_slider.JPG,10-03-2020 11:55,"Комитет ЖК одобрил законопроект, приравнивающий партийных советников к военнослужащим-участникам боевых действий в Афганистане","Комитет ЖК одобрил законопроект, приравнивающий партийных советников к военнослужащим-участникам боевых действий в Афганистане"
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55681_news_cover_photo_slider.JPG,10-03-2020 11:02,"Профильный Комитет одобрил законопроекты о придании статуса села населенным пунктам Баткенской, Джалал-Абадской, Нарынской, Ошской и Чуйской областей","Профильный Комитет одобрил законопроекты о придании статуса села населенным пунктам Баткенской, Джалал-Абадской, Нарынской, Ошской и Чуйской областей"
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55618_news_cover_photo_slider.jpg,09-03-2020 12:01,Комитет Жогорку Кенеша одобрил проект «Региональное экономическое развитие» в Ошской области и г. Ош»,Комитет Жогорку Кенеша одобрил проект «Региональное экономическое развитие» в Ошской области и г. Ош»
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55612_news_cover_photo_slider.JPG,09-03-2020 11:19,"Профильный Комитет рассмотрел законопроект «О внесении изменений в некоторые законодательные акты КР (в Уголовный кодекс КР, закон КР «О запрете игорной деятельности в КР»)","Профильный Комитет рассмотрел законопроект «О внесении изменений в некоторые законодательные акты КР (в Уголовный кодекс КР, закон КР «О запрете игорной деятельности в КР»)"
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55608_news_cover_photo_slider.jpg,06-03-2020 17:17,Депутаты Жогорку Кенеша приняли участие в заседаниях Постоянных комиссий МПА СНГ и Постоянных комиссий ПА ОДКБ,Депутаты Жогорку Кенеша приняли участие в заседаниях Постоянных комиссий МПА СНГ и Постоянных комиссий ПА ОДКБ
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55575_news_cover_photo_slider.JPG,06-03-2020 10:56,Ассоциации перевозчиков КР призывают рассмотреть ответственность грузоотправителей за нарушение норм весогабаритного контроля,Ассоциации перевозчиков КР призывают рассмотреть ответственность грузоотправителей за нарушение норм весогабаритного контроля
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55592_news_cover_photo_slider.JPG,06-03-2020 10:49,"На парламентских слушаниях обсуждается  законопроект «О внесении изменений в некоторые законодательные акты КР (в Кодекс КР о нарушениях, Закон КР «Об автомобильных дорогах»)»","На парламентских слушаниях обсуждается  законопроект «О внесении изменений в некоторые законодательные акты КР (в Кодекс КР о нарушениях, Закон КР «Об автомобильных дорогах»)»"
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55546_news_cover_photo_slider.JPG,06-03-2020 10:23,Депутат Жогорку Кенеша Дастан Бекешев поздравил сотрудниц  КНМИИ им.Г.Айтиева с наступающим 8 марта -  Международным женским днем,Депутат Жогорку Кенеша Дастан Бекешев поздравил сотрудниц  КНМИИ им.Г.Айтиева с наступающим 8 марта -  Международным женским днем
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55519_news_cover_photo_slider.jpg,05-03-2020 15:35,"Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях","Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях"
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55511_news_cover_photo_slider.jpg,05-03-2020 15:24,Депутаты Жогорку Кенеша высказались о законопроекте по штрафованию автоперевозчиков за нарушение правил лицензирования,Депутаты Жогорку Кенеша высказались о законопроекте по штрафованию автоперевозчиков за нарушение правил лицензирования
http://kenesh.kg//uploads/media/news_cover_photo/0001/56/thumb_55489_news_cover_photo_slider.jpg,05-03-2020 13:07,Направлен на голосование законопроект «О внесении изменения в Закон КР «Об электронном управлении»,Направлен на голосование законопроект «О внесении изменения в Закон КР «Об электронном управлении»
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53908_news_cover_photo_slider.JPG,25-01-2020 15:31,Торага Дастанбек Джумабеков направил соболезнования Председателю Великого Национального Собрания Турции Мустафе Шентопу,Торага Дастанбек Джумабеков направил соболезнования Председателю Великого Национального Собрания Турции Мустафе Шентопу
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53864_news_cover_photo_slider.JPG,24-01-2020 16:50,Депутат Бактыбек Райымкулов: «Ежегодное информирование некоммерческими организациями о своих источниках формирования и расходования финансовых средств повысит уровень доверия к НКО»,Депутат Бактыбек Райымкулов: «Ежегодное информирование некоммерческими организациями о своих источниках формирования и расходования финансовых средств повысит уровень доверия к НКО»
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53840_news_cover_photo_slider.png,23-01-2020 15:52,Депутаты Жогорку Кенеша за закрытыми дверями рассматривают ситуацию на границе,Депутаты Жогорку Кенеша за закрытыми дверями рассматривают ситуацию на границе
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53839_news_cover_photo_slider.jpg,23-01-2020 15:39,Жогорку Кенеш принял ряд законопроектов в первом и втором чтениях,Жогорку Кенеш принял ряд законопроектов в первом и втором чтениях
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53837_news_cover_photo_slider.jpg,23-01-2020 15:27,"Рассмотрен законопроект, приравнивающий партийных советников к военнослужащим-участникам боевых действий в Афганистане","Рассмотрен законопроект, приравнивающий партийных советников к военнослужащим-участникам боевых действий в Афганистане"
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53838_news_cover_photo_slider.JPG,23-01-2020 15:19,Направлен на голосование законопроект об учреждении Кыргызско-Индийского горного биомедицинского научного центра,Направлен на голосование законопроект об учреждении Кыргызско-Индийского горного биомедицинского научного центра
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53834_news_cover_photo_slider.JPG,23-01-2020 12:36,Рассмотрен законопроект о кредитовании предприятий агропродовольственного сектора КР,Рассмотрен законопроект о кредитовании предприятий агропродовольственного сектора КР
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53809_news_cover_photo_slider.jpg,23-01-2020 11:51,Айнуру Алтыбаева предложила Правительству выдавать беспроцентные ссуды для открытия детских садов в регионах,Айнуру Алтыбаева предложила Правительству выдавать беспроцентные ссуды для открытия детских садов в регионах
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53810_news_cover_photo_slider.JPG,23-01-2020 11:47,Ряд законов в сфере сельского хозяйства приводится в соответствие с нормами Кодекса о нарушениях,Ряд законов в сфере сельского хозяйства приводится в соответствие с нормами Кодекса о нарушениях
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53813_news_cover_photo_slider.JPG,23-01-2020 11:40,Депутат А.Карашев поднял вопрос о соотношении показателей уровней инфляции и заработной платы в республике,Депутат А.Карашев поднял вопрос о соотношении показателей уровней инфляции и заработной платы в республике
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53802_news_cover_photo_slider.JPG,23-01-2020 11:37,Улугбек Ормонов призвал Минздрав создать условия для развития отечественной фармацевтики,Улугбек Ормонов призвал Минздрав создать условия для развития отечественной фармацевтики
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53835_news_cover_photo_slider.JPG,23-01-2020 11:33,Депутаты озвучили ряд социально-экономических проблем населения,Депутаты озвучили ряд социально-экономических проблем населения
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53800_news_cover_photo_slider.JPG,23-01-2020 11:23,Депутат Евгения Строкова особое внимание обратила на деятельность ФУГИ,Депутат Евгения Строкова особое внимание обратила на деятельность ФУГИ
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53792_news_cover_photo_slider.jpg,23-01-2020 11:17,Торобай Зулпукаров: «Необходимо пересмотреть работу ЦОНов в густонаселенных районах республики»,Торобай Зулпукаров: «Необходимо пересмотреть работу ЦОНов в густонаселенных районах республики»
http://kenesh.kg//uploads/media/news_cover_photo/0001/54/thumb_53791_news_cover_photo_slider.JPG,23-01-2020 11:14,Депутат Рыскелди Момбеков обозначил вопрос о неисполнении утвержденного плана по сбору налогов на 2019 год,Депутат Рыскелди Момбеков обозначил вопрос о неисполнении утвержденного плана по сбору налогов на 2019 год
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51758_news_cover_photo_slider.JPG,03-12-2019 15:38,Комитет Жогорку Кенеша рассмотрел ряд Соглашений по водоснабжению в регионах республики,Комитет Жогорку Кенеша рассмотрел ряд Соглашений по водоснабжению в регионах республики
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51757_news_cover_photo_slider.JPG,03-12-2019 14:33,"Комитет Жогорку Кенеша  одобрил в первом чтении законопроект, направленный на  разграничение кредитной  информации","Комитет Жогорку Кенеша  одобрил в первом чтении законопроект, направленный на  разграничение кредитной  информации"
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51754_news_cover_photo_slider.JPG,03-12-2019 14:05,Профильный Комитет одобрил законопроект «О внесении изменений в Закон Кыргызской Республики «О местном самоуправлении»,Профильный Комитет одобрил законопроект «О внесении изменений в Закон Кыргызской Республики «О местном самоуправлении»
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51745_news_cover_photo_slider.JPG,03-12-2019 14:02,Комитет Жогорку Кенеша одобрил законопроект о внесении изменений в некоторые законодательные акты по вопросам внедрения суда присяжных заседателей,Комитет Жогорку Кенеша одобрил законопроект о внесении изменений в некоторые законодательные акты по вопросам внедрения суда присяжных заседателей
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51717_news_cover_photo_slider.JPG,03-12-2019 11:20,Торага Жогорку Кенеша Дастанбек Джумабеков принял участие в открытии школы в селе Молдо-Асан Ак-Чийского айыльного округа Кара-Бууринского района,Торага Жогорку Кенеша Дастанбек Джумабеков принял участие в открытии школы в селе Молдо-Асан Ак-Чийского айыльного округа Кара-Бууринского района
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51633_news_cover_photo_slider.jpeg,03-12-2019 09:49,Канатбек Исаев встретился с молодыми активистами Кыргызстана,Канатбек Исаев встретился с молодыми активистами Кыргызстана
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51707_news_cover_photo_slider.JPG,02-12-2019 16:29,Торага Дастанбек Джумабеков в ходе рабочей поездки по Таласской области ознакомился с деятельностью перерабатывающего предприятия,Торага Дастанбек Джумабеков в ходе рабочей поездки по Таласской области ознакомился с деятельностью перерабатывающего предприятия
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51596_news_cover_photo_slider.jpg,02-12-2019 13:24,Саудовский фонд развития выделит Кыргызстану $30 млн для развития систем водоснабжения в регионах,Саудовский фонд развития выделит Кыргызстану $30 млн для развития систем водоснабжения в регионах
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51595_news_cover_photo_slider.jpg,02-12-2019 13:22,Комитет Жогорку Кенеша рассмотрел Кредитное соглашение по проекту  «Реабилитация системы водоснабжения и канализации в городе Кербен»,Комитет Жогорку Кенеша рассмотрел Кредитное соглашение по проекту  «Реабилитация системы водоснабжения и канализации в городе Кербен»
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51592_news_cover_photo_slider.jpg,02-12-2019 13:19,Профильный Комитет одобрил законопроект о реабилитации системы водоснабжения в г. Исфана,Профильный Комитет одобрил законопроект о реабилитации системы водоснабжения в г. Исфана
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51591_news_cover_photo_slider.jpg,02-12-2019 12:25,Профильный Комитет одобрил законопроект  о бюджете Социального фонда КР на 2020 год во втором чтении,Профильный Комитет одобрил законопроект  о бюджете Социального фонда КР на 2020 год во втором чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51628_news_cover_photo_slider.JPG,02-12-2019 11:25,Торага Жогорку Кенеша Дастанбек Джумабеков находится с рабочим визитом в Таласской области,Торага Жогорку Кенеша Дастанбек Джумабеков находится с рабочим визитом в Таласской области
